Sport,Country,League Name,Margin,Total Records,Avg. Odd,Success Rate,Money Per Game,Kelly,Number Of Seasons,No Of Positive Seasons,Money Low,Money High
basketball,europe,mel-women,1.30,3,1.2367,0.6667,-0.1500,-0.7418,1,0,-0.15,-0.15
basketball,europe,presidents-cup,1.30,2,1.0350,1.0000,0.0350,1.0000,1,1,0.035,0.035
basketball,europe,rixos-cup,1.30,2,1.2150,1.0000,0.2150,1.0000,1,1,0.215,0.215
basketball,europe,rixos-cup,1.50,2,1.3950,1.0000,0.3950,1.0000,1,1,0.395,0.395
basketball,europe,small-countries-european-championship-women,1.30,3,1.0667,1.0000,0.0667,1.0000,1,1,0.0666666666666667,0.0666666666666667
basketball,europe,small-countries-european-championship,1.30,9,1.0667,0.8889,-0.0456,-0.7778,1,0,-0.0455555555555555,-0.0455555555555555
basketball,europe,small-countries-european-championship,1.50,2,1.4550,0.5000,-0.2800,-0.5989,1,0,-0.28,-0.28
basketball,europe,supercup-women,1.30,2,1.0200,1.0000,0.0200,1.0000,2,2,0.02,0.02
basketball,europe,two-nations-cup,1.50,1,1.4200,1.0000,0.4200,1.0000,1,1,0.42,0.42
basketball,europe,waba-league-women,1.30,42,1.1320,0.8857,-0.0041,0.0199,3,1,-0.086,0.114444444444444
basketball,europe,waba-league-women,1.50,23,1.4133,0.4500,-0.3750,-0.8809,3,1,-1,0.015
basketball,europe,wbbl-women,1.30,7,1.0829,0.8571,-0.0857,-0.8670,1,0,-0.0857142857142857,-0.0857142857142857
basketball,europe,wbbl-women,1.50,5,1.4240,1.0000,0.4240,1.0000,1,1,0.424,0.424
basketball,finland,korisliiga-women,1.30,30,1.1420,0.9333,0.0653,0.4638,1,1,0.0653333333333333,0.0653333333333333
basketball,finland,korisliiga-women,1.50,20,1.4400,0.5000,-0.2900,-0.6364,1,0,-0.29,-0.29
basketball,finland,korisliiga,1.30,855,1.1691,0.8407,-0.0228,-0.1011,9,4,-0.204444444444444,0.0727777777777778
basketball,finland,korisliiga,1.50,400,1.3999,0.6797,-0.0489,-0.1214,9,5,-0.37,0.19
basketball,france,french-cup,1.30,37,1.1647,0.8556,-0.0012,-0.0214,9,5,-0.42,0.21
basketball,france,french-cup,1.50,29,1.4104,0.5952,-0.1619,-0.3910,7,2,-0.6375,0.395
basketball,france,leaders-cup,1.30,6,1.2525,0.7500,-0.0575,-0.2401,4,3,-1,0.29
basketball,france,leaders-cup,1.50,14,1.4467,0.5833,-0.1569,-0.3495,8,4,-1,0.48
basketball,france,lfb-women,1.30,412,1.1449,0.8734,-0.0066,-0.0008,6,4,-0.0870588235294118,0.040625
basketball,france,lfb-women,1.50,140,1.4042,0.7583,0.0602,0.1605,6,3,-0.308333333333333,0.426666666666667
basketball,france,lnb-super-cup,1.30,2,1.2750,0.5000,-0.3500,-1.3182,2,1,-1,0.3
basketball,france,lnb-super-cup,1.50,2,1.4100,0.5000,-0.2800,-0.7195,2,1,-1,0.44
basketball,france,lnb,1.30,851,1.1881,0.7651,-0.0935,-0.4838,9,2,-0.39,0.2
basketball,france,lnb,1.50,672,1.3925,0.7032,-0.0218,-0.0528,9,3,-0.275,0.2725
basketball,france,pro-b,1.30,791,1.1969,0.8693,0.0328,0.2058,8,4,-0.0816666666666666,0.165882352941176
basketball,france,pro-b,1.50,730,1.4056,0.6433,-0.0897,-0.2360,8,3,-0.482727272727273,0.455
basketball,fyr-of-macedonia,macedonian-cup,1.30,2,1.1450,1.0000,0.1450,1.0000,1,1,0.145,0.145
basketball,fyr-of-macedonia,macedonian-cup,1.50,1,1.3700,1.0000,0.3700,1.0000,1,1,0.37,0.37
basketball,fyr-of-macedonia,superleague,1.30,102,1.1354,0.9357,0.0606,0.4603,5,5,0.00800000000000001,0.125
basketball,fyr-of-macedonia,superleague,1.50,39,1.3885,0.7563,0.0605,0.1289,4,2,-0.305,0.426666666666667
basketball,georgia,superleague,1.30,101,1.1590,0.8840,0.0170,0.1545,4,3,-0.245294117647059,0.145
basketball,georgia,superleague,1.50,63,1.4020,0.5383,-0.2442,-0.6105,4,0,-0.65,-0.0933333333333333
basketball,germany,bbl,1.30,1232,1.1424,0.8291,-0.0566,-0.3704,9,2,-0.138571428571429,0.0886666666666666
basketball,germany,bbl,1.50,637,1.3980,0.7132,-0.0094,-0.0074,9,5,-0.436,0.41
basketball,germany,dbbl-women,1.30,88,1.1458,0.8698,-0.0049,-0.0227,5,4,-0.49,0.241666666666667
basketball,germany,dbbl-women,1.50,38,1.3989,0.7792,0.0908,0.2255,6,3,-0.166,0.37
basketball,germany,german-cup,1.30,11,1.1586,0.8571,-0.0129,-0.0438,7,5,-0.44,0.2
basketball,germany,german-cup,1.50,13,1.4424,0.7963,0.1502,0.3359,9,6,-1,0.5
basketball,germany,pro-a,1.30,186,1.1823,0.7566,-0.1155,-0.5784,6,1,-0.335555555555556,0.0623076923076923
basketball,germany,pro-a,1.50,102,1.4225,0.5714,-0.1925,-0.4429,6,1,-0.54,0.213333333333333
basketball,germany,super-cup,1.30,3,1.1667,1.0000,0.1667,1.0000,3,3,0.0600000000000001,0.28
basketball,greece,a2,1.30,434,1.1366,0.8716,-0.0154,-0.0686,7,3,-0.190588235294118,0.12304347826087
basketball,greece,a2,1.50,266,1.4137,0.7000,-0.0109,-0.0251,7,3,-0.242666666666667,0.3975
basketball,greece,basket-league,1.30,835,1.1089,0.9404,0.0361,0.3933,9,7,-0.0235,0.111052631578947
basketball,greece,basket-league,1.50,402,1.4065,0.7389,0.0363,0.0964,9,6,-0.432,0.4
basketball,greece,greek-cup,1.30,27,1.0895,0.9630,0.0436,0.5491,9,8,-0.26,0.15
basketball,greece,greek-cup,1.50,2,1.3500,0.5000,-0.3200,-0.9286,2,1,-1,0.36
basketball,hungary,division-1-women,1.30,34,1.1276,0.9714,0.0958,0.7475,5,4,-0.0578571428571429,0.22
basketball,hungary,division-1-women,1.50,17,1.4156,0.6667,-0.0411,-0.1355,3,1,-0.29,0.166666666666667
basketball,hungary,hungarian-cup-women,1.30,2,1.0100,1.0000,0.0100,1.0000,1,1,0.01,0.01
basketball,hungary,hungarian-cup-women,1.50,1,1.4800,1.0000,0.4800,1.0000,1,1,0.48,0.48
basketball,hungary,hungarian-cup,1.50,1,1.3300,1.0000,0.3300,1.0000,1,1,0.33,0.33
basketball,hungary,nb-i-a,1.30,380,1.1581,0.8977,0.0364,0.2508,8,6,-0.0666666666666667,0.0911764705882353
basketball,hungary,nb-i-a,1.50,293,1.4153,0.8143,0.1503,0.3671,8,7,-0.00714285714285712,0.422222222222222
basketball,iceland,premier-league-women,1.30,30,1.1133,0.7333,-0.1880,-1.6196,1,0,-0.188,-0.188
basketball,iceland,premier-league-women,1.50,20,1.4310,0.7000,-0.0030,0.0039,1,0,-0.00300000000000002,-0.00300000000000002
basketball,iceland,premier-league,1.30,197,1.1826,0.7262,-0.1452,-0.7730,5,1,-0.52875,0.02
basketball,iceland,premier-league,1.50,114,1.4054,0.7867,0.1088,0.2606,5,4,-0.405714285714286,0.417777777777778
basketball,indonesia,ibl,1.30,346,1.0899,0.9359,0.0162,0.2228,5,3,-0.118333333333333,0.0935714285714286
basketball,indonesia,ibl,1.50,102,1.3858,0.7873,0.0862,0.2359,5,3,-0.3225,0.403333333333333
basketball,ireland,superleague,1.30,7,1.0786,0.8571,-0.0686,-0.9610,1,0,-0.0685714285714286,-0.0685714285714286
basketball,ireland,superleague,1.50,3,1.4767,1.0000,0.4767,1.0000,1,1,0.476666666666667,0.476666666666667
basketball,israel,israel-cup,1.30,25,1.1080,0.8988,-0.0134,-0.0380,8,6,-0.62,0.196666666666667
basketball,israel,israel-cup,1.50,4,1.3750,1.0000,0.3750,1.0000,3,3,0.32,0.46
basketball,israel,league-cup,1.30,20,1.1173,1.0000,0.1173,1.0000,7,7,0.01,0.195
basketball,israel,league-cup,1.50,3,1.4300,0.6667,-0.0367,-0.1085,3,2,-1,0.49
basketball,israel,super-league,1.30,599,1.1631,0.7520,-0.1375,-0.7689,9,0,-0.279411764705883,-0.015
basketball,israel,super-league,1.50,435,1.4066,0.6517,-0.0859,-0.2048,9,3,-0.441,0.390833333333333
basketball,italy,a2-east,1.30,240,1.2203,0.8442,0.0287,0.1367,3,2,-0.0254545454545455,0.0607142857142857
basketball,italy,a2-east,1.50,347,1.4053,0.7851,0.1034,0.2549,3,2,-0.0436363636363636,0.195
basketball,italy,a2-play-offs,1.30,65,1.2302,0.8079,-0.0053,-0.0268,3,2,-0.0433333333333333,0.0216666666666667
basketball,italy,a2-play-offs,1.50,92,1.3978,0.7801,0.0906,0.2275,3,3,0.0077777777777778,0.148636363636364
basketball,italy,a2-play-out,1.30,8,1.2588,0.8750,0.0975,0.3919,2,1,-0.0625,0.2575
basketball,italy,a2-play-out,1.50,8,1.4075,0.8333,0.1800,0.4243,2,1,-0.045,0.405
basketball,italy,a2-west,1.30,519,1.2308,0.8552,0.0517,0.2277,8,6,-0.114545454545455,0.26
basketball,italy,a2-west,1.50,747,1.4145,0.7264,0.0227,0.0663,8,5,-0.28,0.195
basketball,italy,italian-cup,1.30,16,1.1520,0.8889,0.0176,0.1581,9,8,-1,0.22
basketball,italy,italian-cup,1.50,18,1.3755,0.8333,0.1425,0.3895,7,5,-0.0700000000000001,0.42
basketball,italy,lega-a-super-cup,1.30,5,1.1225,1.0000,0.1225,1.0000,4,4,0.04,0.21
basketball,italy,lega-a-super-cup,1.50,4,1.3767,0.5000,-0.3150,-0.8274,3,1,-1,0.36
basketball,italy,lega-a,1.30,804,1.1773,0.8207,-0.0440,-0.1908,9,5,-0.287692307692308,0.0857894736842105
basketball,italy,lega-a,1.50,783,1.3919,0.7627,0.0602,0.1574,9,5,-0.08,0.408181818181818
basketball,italy,serie-a1-women,1.30,465,1.1389,0.8537,-0.0356,-0.1994,9,3,-0.138235294117647,0.0824
basketball,italy,serie-a1-women,1.50,178,1.3897,0.8316,0.1554,0.3996,9,9,0.00750000000000001,0.394
basketball,japan,b-league,1.30,220,1.1815,0.7500,-0.1140,-0.6274,1,0,-0.114,-0.114
basketball,japan,b-league,1.50,77,1.3814,0.7143,-0.0100,-0.0348,1,0,-0.01,-0.01
basketball,japan,bj-league,1.30,1072,1.1610,0.7867,-0.0938,-0.5380,8,2,-0.4325,0.108666666666667
basketball,japan,bj-league,1.50,616,1.4041,0.7518,0.0547,0.1376,8,5,-0.72,0.43
basketball,japan,jbl-league,1.30,40,1.1114,0.9474,0.0530,0.4751,2,2,0.0010526315789474,0.105
basketball,japan,jbl-league,1.50,12,1.4183,0.3333,-0.5133,-1.2603,1,0,-0.513333333333333,-0.513333333333333
basketball,japan,nbl,1.30,397,1.1228,0.8812,-0.0147,-0.0865,3,2,-0.0625925925925926,0.00937500000000002
basketball,japan,nbl,1.50,131,1.4109,0.5889,-0.1694,-0.4117,3,0,-0.2575,-0.0666666666666666
basketball,kazakhstan,national-league,1.30,12,1.0938,0.7292,-0.2150,-2.1597,4,1,-0.47,0.0466666666666667
basketball,kazakhstan,national-league,1.50,7,1.4283,0.6667,-0.0417,-0.1115,3,2,-1,0.445
basketball,kosovo,superliga,1.30,26,1.0800,0.8462,-0.1077,-1.0769,1,0,-0.107692307692308,-0.107692307692308
basketball,kosovo,superliga,1.50,8,1.4225,1.0000,0.4225,1.0000,1,1,0.4225,0.4225
basketball,latvia,lbl,1.30,405,1.1101,0.7556,-0.1684,-1.4637,6,0,-0.307222222222222,-0.0555
basketball,latvia,lbl,1.50,124,1.3669,0.7199,-0.0172,-0.0434,6,3,-0.33,0.39
basketball,lithuania,lkf,1.30,18,1.0891,0.9500,0.0261,0.3888,5,4,-0.2,0.157142857142857
basketball,lithuania,lkf,1.50,7,1.3933,0.7500,0.0658,0.1144,4,3,-1,0.48
basketball,lithuania,lkl,1.30,520,1.1072,0.8909,-0.0214,-0.1274,6,1,-0.0994117647058824,0.0436842105263158
basketball,lithuania,lkl,1.50,155,1.3782,0.6866,-0.0546,-0.1421,6,3,-0.56,0.346666666666667
basketball,lithuania,lmkl-women,1.30,34,1.1165,0.8824,-0.0259,-0.1277,1,0,-0.0258823529411765,-0.0258823529411765
basketball,lithuania,lmkl-women,1.50,8,1.3675,0.5000,-0.3125,-0.8605,1,0,-0.3125,-0.3125
basketball,lithuania,nkl,1.30,75,1.1773,0.7333,-0.1447,-0.7704,1,0,-0.144666666666667,-0.144666666666667
basketball,lithuania,nkl,1.50,75,1.3880,0.8667,0.1907,0.5230,1,1,0.190666666666667,0.190666666666667
basketball,mexico,lnbp,1.30,551,1.1385,0.8481,-0.0390,-0.2488,6,3,-0.184615384615385,0.0766666666666667
basketball,mexico,lnbp,1.50,441,1.4008,0.6580,-0.0772,-0.1955,6,1,-0.303333333333333,0.186153846153846
basketball,montenegro,prva-a-liga,1.30,9,1.1344,0.8889,0.0000,0.0624,1,1,2.46716227694479E-17,2.46716227694479E-17
basketball,montenegro,prva-a-liga,1.50,5,1.3920,0.8000,0.1100,0.2898,1,1,0.11,0.11
basketball,netherlands,dbl,1.30,517,1.1024,0.8551,-0.0615,-0.5593,8,1,-0.131578947368421,0.0495652173913043
basketball,netherlands,dbl,1.50,266,1.4001,0.7720,0.0818,0.2020,8,4,-0.46,0.411818181818182
basketball,new-zealand,nbl,1.30,256,1.1477,0.8306,-0.0507,-0.3160,8,2,-0.191428571428571,0.0976470588235294
basketball,new-zealand,nbl,1.50,132,1.3905,0.6359,-0.1165,-0.2966,8,3,-0.555,0.23
basketball,north-central-america,americas-championship-u18,1.30,9,1.0872,1.0000,0.0872,1.0000,3,3,0.02,0.17
basketball,north-central-america,cbc-championship-women,1.30,6,1.2033,0.8333,-0.0033,0.0137,1,0,-0.00333333333333334,-0.00333333333333334
basketball,north-central-america,cbc-championship-women,1.50,3,1.4567,0.3333,-0.5100,-1.1265,1,0,-0.51,-0.51
basketball,north-central-america,cbc-championship,1.30,9,1.1444,0.6667,-0.2156,-1.6410,1,0,-0.215555555555556,-0.215555555555556
basketball,north-central-america,cbc-championship,1.50,2,1.4250,0.0000,-1.0000,-2.3529,1,0,-1,-1
basketball,north-central-america,central-american-caribbean-games-women,1.30,5,1.1800,0.8000,-0.0760,-0.3111,1,0,-0.076,-0.076
basketball,north-central-america,central-american-caribbean-games,1.30,6,1.1350,0.8333,-0.0667,-0.4012,2,1,-0.246666666666667,0.113333333333333
basketball,north-central-america,central-american-caribbean-games,1.50,3,1.3875,0.0000,-1.0000,-2.5806,2,0,-1,-1
basketball,north-central-america,centrobasket-championship-women,1.30,7,1.1043,0.8571,-0.0443,-0.5127,1,0,-0.0442857142857143,-0.0442857142857143
basketball,north-central-america,centrobasket-championship-women,1.50,1,1.4800,1.0000,0.4800,1.0000,1,1,0.48,0.48
basketball,north-central-america,centrobasket-championship,1.30,38,1.1008,0.8139,-0.1120,-1.0329,4,1,-0.266666666666667,0.101
basketball,north-central-america,centrobasket-championship,1.50,5,1.3917,1.0000,0.3917,1.0000,3,3,0.36,0.41
basketball,north-central-america,cocaba-championship-women,1.30,5,1.0620,1.0000,0.0620,1.0000,1,1,0.062,0.062
basketball,north-central-america,cocaba-championship-women,1.50,1,1.4800,0.0000,-1.0000,-2.0833,1,0,-1,-1
basketball,north-central-america,cocaba-championship,1.30,4,1.0450,1.0000,0.0450,1.0000,1,1,0.045,0.045
basketball,north-central-america,cocaba-championship,1.50,1,1.4200,1.0000,0.4200,1.0000,1,1,0.42,0.42
basketball,norway,blno,1.30,211,1.1342,0.8463,-0.0498,-0.2991,7,2,-0.151176470588235,0.18
basketball,norway,blno,1.50,68,1.4073,0.6111,-0.1412,-0.3436,6,2,-0.6375,0.37
basketball,norway,kvinneligaen-women,1.30,31,1.0690,0.8231,-0.1225,-1.7410,2,0,-0.138,-0.106923076923077
basketball,norway,kvinneligaen-women,1.50,12,1.3965,0.9000,0.2585,0.6478,2,2,0.082,0.435
basketball,philippines,commissioners-cup,1.30,78,1.2195,0.7944,-0.0376,-0.1422,6,1,-0.176666666666667,0.24
basketball,philippines,commissioners-cup,1.50,150,1.4042,0.6049,-0.1555,-0.3727,7,0,-0.4275,-0.0107142857142857
basketball,philippines,fiesta-conference,1.30,10,1.1900,0.8000,-0.0500,-0.2526,1,0,-0.05,-0.05
basketball,philippines,fiesta-conference,1.50,28,1.4250,0.5000,-0.2736,-0.6765,1,0,-0.273571428571429,-0.273571428571429
basketball,philippines,governors-cup,1.30,63,1.1890,0.6891,-0.1825,-0.9560,7,2,-0.641428571428571,0.255
basketball,philippines,governors-cup,1.50,98,1.3894,0.7109,-0.0142,-0.0316,7,4,-0.417142857142857,0.406923076923077
basketball,philippines,philippine-cup,1.30,66,1.1960,0.7722,-0.0864,-0.3901,6,1,-0.37,0.172
basketball,philippines,philippine-cup,1.50,136,1.4085,0.7432,0.0406,0.1146,7,5,-0.141538461538462,0.211666666666667
basketball,poland,1-liga,1.30,28,1.2000,0.8571,0.0229,0.1429,1,1,0.0228571428571429,0.0228571428571429
basketball,poland,1-liga,1.50,30,1.4100,0.7333,0.0300,0.0829,1,1,0.03,0.03
basketball,poland,dabrowa-gornicza-cup,1.30,2,1.1700,1.0000,0.1700,1.0000,1,1,0.17,0.17
basketball,poland,dabrowa-gornicza-cup,1.50,6,1.3775,0.8750,0.1963,0.5439,2,1,-0.00249999999999995,0.395
basketball,poland,ekstraklasa-women,1.30,376,1.0981,0.8867,-0.0297,-0.2684,6,2,-0.154285714285714,0.0276470588235294
basketball,poland,ekstraklasa-women,1.50,156,1.3917,0.6369,-0.1252,-0.2900,6,2,-0.438,0.154285714285714
basketball,poland,polish-cup-women,1.30,8,1.1767,0.8000,-0.0733,-0.3321,5,4,-1,0.22
basketball,poland,polish-cup-women,1.50,2,1.4050,0.5000,-0.3050,-0.7346,2,1,-1,0.39
basketball,poland,polish-cup,1.30,10,1.2340,0.7917,-0.0235,-0.0988,4,2,-0.4275,0.27
basketball,poland,polish-cup,1.50,15,1.4076,0.7833,0.0926,0.2517,4,3,-0.29,0.39
basketball,poland,super-cup,1.30,4,1.1650,0.2500,-0.7200,-4.2955,4,1,-1,0.12
basketball,poland,super-cup,1.50,1,1.4000,0.0000,-1.0000,-2.5000,1,0,-1,-1
basketball,poland,tauron-basket-liga,1.30,834,1.1512,0.8822,0.0115,0.1033,9,5,-0.0799999999999999,0.0935714285714286
basketball,poland,tauron-basket-liga,1.50,574,1.3900,0.6761,-0.0605,-0.1545,9,3,-0.355384615384615,0.381666666666667
basketball,portugal,lpb,1.30,466,1.0972,0.8722,-0.0505,-0.4424,8,3,-0.165,0.0625
basketball,portugal,lpb,1.50,183,1.3916,0.7015,-0.0258,-0.0606,8,5,-1,0.4075
basketball,puerto-rico,bsn,1.30,76,1.2306,0.8796,0.0849,0.3575,3,2,-0.0475,0.22
basketball,puerto-rico,bsn,1.50,342,1.4181,0.7782,0.0998,0.2478,3,2,-0.0363636363636364,0.228125
basketball,qatar,qbl,1.30,94,1.1059,0.9284,0.0182,0.2524,4,2,-0.0314285714285714,0.1075
basketball,qatar,qbl,1.50,46,1.4227,0.3958,-0.4442,-1.0334,4,0,-0.776666666666667,-0.0633333333333333
basketball,romania,divizia-a,1.30,664,1.1525,0.8904,0.0186,0.1717,8,6,-0.106666666666667,0.103181818181818
basketball,romania,divizia-a,1.50,410,1.3975,0.6992,-0.0301,-0.0574,8,3,-0.238181818181818,0.19375
basketball,russia,pbl,1.30,373,1.1513,0.8408,-0.0347,-0.2116,5,2,-0.175,0.0991666666666666
basketball,russia,pbl,1.50,136,1.3834,0.7633,0.0573,0.1460,5,4,-0.32,0.384
basketball,russia,russian-cup-women,1.30,12,1.1168,0.7917,-0.1149,-0.9928,4,2,-0.495,0.14
basketball,russia,russian-cup-women,1.50,1,1.3700,1.0000,0.3700,1.0000,1,1,0.37,0.37
basketball,russia,russian-cup,1.30,44,1.1175,0.6389,-0.2928,-2.4354,9,2,-1,0.158
basketball,russia,russian-cup,1.50,21,1.4020,0.5156,-0.2777,-0.6892,8,2,-1,0.41
basketball,russia,super-league,1.30,252,1.1960,0.7658,-0.0962,-0.4293,4,0,-0.267647058823529,-0.00333333333333332
basketball,russia,super-league,1.50,228,1.4034,0.6593,-0.0706,-0.1853,4,2,-0.393333333333333,0.129
basketball,russia,superleague-a-women,1.30,310,1.1438,0.8208,-0.0662,-0.4249,9,4,-0.375,0.15
basketball,russia,superleague-a-women,1.50,103,1.4081,0.5930,-0.1763,-0.4044,7,3,-1,0.4
basketball,russia,vtb-united-league,1.30,605,1.1170,0.8964,-0.0004,0.0106,9,5,-0.175,0.112222222222222
basketball,russia,vtb-united-league,1.50,299,1.4049,0.5836,-0.1867,-0.4448,8,2,-0.54,0.22
basketball,saudi-arabia,premier-league,1.30,23,1.1573,0.8990,0.0399,0.2567,4,2,-0.0888888888888889,0.18
basketball,saudi-arabia,premier-league,1.50,10,1.4201,0.5444,-0.2227,-0.5399,3,1,-0.52,0.102
basketball,serbia,first-league,1.30,513,1.1304,0.8983,0.0108,0.1185,7,5,-0.180588235294118,0.133684210526316
basketball,serbia,first-league,1.50,263,1.4022,0.7445,0.0433,0.1091,7,4,-0.14,0.408888888888889
basketball,serbia,korac-cup,1.30,26,1.0992,0.8333,-0.0952,-0.8460,6,3,-0.46,0.167142857142857
basketball,serbia,korac-cup,1.50,3,1.3750,1.0000,0.3750,1.0000,2,2,0.34,0.41
basketball,serbia,superleague,1.30,282,1.0972,0.9211,0.0060,0.1090,8,3,-0.117,0.14
basketball,serbia,superleague,1.50,61,1.4199,0.6728,-0.0513,-0.1066,8,5,-1,0.42
basketball,slovakia,extraliga-women,1.30,59,1.0989,0.9714,0.0694,0.6826,4,3,-0.024,0.25
basketball,slovakia,extraliga-women,1.50,12,1.4200,0.7500,0.0813,0.1548,2,2,0.045,0.1175
basketball,slovakia,extraliga,1.30,689,1.1323,0.8077,-0.0949,-0.6458,9,6,-1,0.113157894736842
basketball,slovakia,extraliga,1.50,485,1.3972,0.6737,-0.0633,-0.1477,9,3,-0.30125,0.316
basketball,slovakia,slovakia-cup,1.30,16,1.0787,0.8333,-0.1152,-1.2853,5,2,-0.27,0.136666666666667
basketball,slovakia,slovakia-cup,1.50,5,1.4233,0.5000,-0.2883,-0.6811,3,1,-1,0.48
basketball,slovenia,1-skl-women,1.30,24,1.0783,0.9167,-0.0208,-0.1472,1,0,-0.0208333333333333,-0.0208333333333333
basketball,slovenia,1-skl-women,1.50,8,1.3700,0.7500,0.0250,0.0743,1,1,0.025,0.025
basketball,slovenia,liga-nova-kbm,1.30,475,1.1308,0.8376,-0.0583,-0.4039,9,1,-0.1775,0.0692307692307692
basketball,slovenia,liga-nova-kbm,1.50,269,1.3846,0.6444,-0.1135,-0.2803,9,3,-0.535555555555556,0.33
basketball,slovenia,slovenian-cup,1.30,27,1.1043,0.7980,-0.1242,-1.1382,4,1,-0.277272727272727,0.0625000000000001
basketball,slovenia,slovenian-cup,1.50,6,1.4050,0.7500,0.0350,0.1327,4,3,-1,0.42
basketball,south-america,south-american-championship-women,1.30,14,1.0546,0.9167,-0.0363,-0.6101,2,1,-0.09,0.0175
basketball,south-america,south-american-championship,1.30,19,1.0568,1.0000,0.0568,1.0000,4,4,0.05,0.0685714285714286
basketball,south-america,south-american-championship,1.50,6,1.3561,0.4444,-0.4106,-1.1156,3,1,-1,0.315
basketball,south-america,south-american-league,1.30,41,1.1456,0.8494,-0.0360,-0.1847,7,2,-0.248,0.21
basketball,south-america,south-american-league,1.50,27,1.4021,0.5758,-0.1991,-0.4792,6,2,-0.563333333333333,0.092
basketball,south-korea,kbl,1.30,303,1.2310,0.7875,-0.0359,-0.1321,7,3,-0.37,0.122857142857143
basketball,south-korea,kbl,1.50,550,1.3971,0.7307,0.0199,0.0525,7,6,-0.336470588235294,0.21125
basketball,south-korea,wkbl-women,1.30,105,1.2081,0.8228,-0.0139,-0.0292,6,4,-0.37,0.235
basketball,south-korea,wkbl-women,1.50,192,1.4138,0.7518,0.0623,0.1519,6,4,-0.184166666666667,0.2175
basketball,spain,acb,1.30,1167,1.1403,0.8340,-0.0584,-0.3499,9,2,-0.23,0.0385
basketball,spain,acb,1.50,569,1.3893,0.7533,0.0456,0.1196,9,4,-0.160769230769231,0.364
basketball,spain,leb-oro,1.30,609,1.1899,0.8024,-0.0540,-0.2380,7,3,-0.227777777777778,0.150625
basketball,spain,leb-oro,1.50,613,1.4003,0.7197,0.0019,0.0194,7,4,-0.303333333333333,0.246666666666667
basketball,spain,leb-plata,1.30,73,1.2010,0.8125,-0.0260,-0.1201,3,1,-0.185625,0.18
basketball,spain,leb-plata,1.50,85,1.4398,0.8056,0.1638,0.3634,3,2,-0.0716666666666667,0.5
basketball,spain,liga-femenina-women,1.30,380,1.1145,0.8308,-0.0822,-0.6468,9,3,-0.261666666666667,0.13
basketball,spain,liga-femenina-women,1.50,207,1.4255,0.7628,0.0926,0.2052,9,4,-0.307,0.49
basketball,spain,spanish-cup,1.30,21,1.1185,0.9222,0.0259,0.2658,9,7,-0.455,0.28
basketball,spain,spanish-cup,1.50,21,1.3783,0.7315,0.0019,0.0217,9,5,-1,0.46
basketball,spain,supercopa-acb,1.30,3,1.2167,0.6667,-0.2067,-0.8718,3,2,-1,0.22
basketball,spain,supercopa-acb,1.50,5,1.4100,0.8000,0.1140,0.3122,5,4,-1,0.5
basketball,spain,supercopa-women,1.30,1,1.0400,1.0000,0.0400,1.0000,1,1,0.04,0.04
basketball,sweden,basketligan-women,1.30,52,1.1646,0.6923,-0.2008,-1.1769,1,0,-0.200769230769231,-0.200769230769231
basketball,sweden,basketligan-women,1.50,52,1.4062,0.8462,0.1938,0.4674,1,1,0.193846153846154,0.193846153846154
basketball,sweden,ligan,1.30,730,1.1536,0.8980,0.0292,0.2340,9,5,-0.1475,0.137894736842105
basketball,sweden,ligan,1.50,447,1.3960,0.6645,-0.0772,-0.1827,9,2,-0.32,0.194285714285714
basketball,switzerland,lna,1.30,509,1.1164,0.8561,-0.0509,-0.3800,9,2,-0.145714285714286,0.0196
basketball,switzerland,lna,1.50,223,1.4116,0.6825,-0.0355,-0.0890,8,4,-0.281,0.145454545454545
basketball,turkey,kbsl-women,1.30,379,1.1266,0.8751,-0.0239,-0.1120,5,2,-0.237647058823529,0.157333333333333
basketball,turkey,kbsl-women,1.50,144,1.3916,0.7429,0.0216,0.0862,5,4,-0.48875,0.33
basketball,turkey,super-cup-women,1.50,1,1.3300,0.0000,-1.0000,-3.0303,1,0,-1,-1
