Sport,Country,League,Category,Total games,Succeful,Avg. Odd,Success rate,Total win,Win per game,Money Usage Rate,Season
soccer,hungary,nb-ii-west,1.4,16,8,1.3825,0.5,-4.88,-0.305,-0.7974,2010
soccer,hungary,nb-ii-west,1.5,28,16,1.4686,0.5714,-4.44,-0.1586,-0.3384,2010
soccer,hungary,nb-ii-west,1.2,8,6,1.1825,0.75,-0.94,-0.1175,-0.6438,2009
soccer,hungary,nb-ii-west,1.3,4,2,1.3,0.5,-1.4,-0.35,-1.1667,2009
soccer,hungary,nb-ii-west,1.4,4,4,1.37,1,1.48,0.37,1,2009
soccer,hungary,nb-ii-west,1.5,10,6,1.496,0.6,-1,-0.1,-0.2016,2009
soccer,hungary,otp-bank-liga,1.3,16,8,1.23,0.5,-6.16,-0.385,-1.6739,2016
soccer,hungary,otp-bank-liga,1.4,16,8,1.365,0.5,-5,-0.3125,-0.8562,2016
soccer,hungary,otp-bank-liga,1.5,8,8,1.43,1,3.44,0.43,1,2016
soccer,hungary,otp-bank-liga,1.4,4,4,1.34,1,1.36,0.34,1,2015
soccer,hungary,otp-bank-liga,1.5,20,8,1.442,0.4,-8.64,-0.432,-0.9774,2015
soccer,hungary,otp-bank-liga,1.2,10,10,1.17,1,1.7,0.17,1,2014
soccer,hungary,otp-bank-liga,1.3,20,20,1.2525,1,5.05,0.2525,1,2014
soccer,hungary,otp-bank-liga,1.4,20,20,1.3425,1,6.85,0.3425,1,2014
soccer,hungary,otp-bank-liga,1.5,10,5,1.485,0.5,-2.6,-0.26,-0.5361,2014
soccer,hungary,otp-bank-liga,1.2,5,5,1.19,1,0.95,0.19,1,2013
soccer,hungary,otp-bank-liga,1.3,20,15,1.245,0.75,-1.2,-0.06,-0.2449,2013
soccer,hungary,otp-bank-liga,1.3,30,30,1.2483,1,7.45,0.2483,1,2006
soccer,hungary,otp-bank-liga,1.3,30,15,1.28,0.5,-10.75,-0.3583,-1.2798,2007
soccer,hungary,otp-bank-liga,1.2,5,5,1.11,1,0.55,0.11,1,2012
soccer,hungary,otp-bank-liga,1.3,30,25,1.25,0.8333,1.2,0.04,0.16,2011
soccer,hungary,otp-bank-liga,1.4,10,5,1.38,0.5,-3.2,-0.32,-0.8421,2012
soccer,hungary,otp-bank-liga,1.3,25,15,1.264,0.6,-6.15,-0.246,-0.9318,2012
soccer,hungary,otp-bank-liga,1.2,10,10,1.19,1,1.9,0.19,1,2011
soccer,hungary,otp-bank-liga,1.4,25,15,1.37,0.6,-4.5,-0.18,-0.4865,2005
soccer,hungary,otp-bank-liga,1.4,10,10,1.35,1,3.5,0.35,1,2011
soccer,hungary,otp-bank-liga,1.5,15,10,1.45,0.6667,-0.35,-0.0233,-0.0519,2011
soccer,hungary,otp-bank-liga,1.3,10,5,1.27,0.5,-3.75,-0.375,-1.3889,2010
soccer,hungary,otp-bank-liga,1.4,20,10,1.3475,0.5,-6.35,-0.3175,-0.9137,2010
soccer,hungary,otp-bank-liga,1.5,10,10,1.44,1,4.4,0.44,1,2010
soccer,hungary,otp-bank-liga,1.2,15,15,1.1867,1,2.8,0.1867,1,2009
soccer,hungary,otp-bank-liga,1.3,5,0,1.28,0,-5,-1,-3.5714,2009
soccer,hungary,otp-bank-liga,1.4,25,15,1.344,0.6,-5.15,-0.206,-0.5988,2007
soccer,hungary,otp-bank-liga,1.5,15,15,1.46,1,6.9,0.46,1,2009
soccer,hungary,otp-bank-liga,1.2,10,5,1.2,0.5,-4,-0.4,-2,2008
soccer,hungary,otp-bank-liga,1.3,10,10,1.29,1,2.9,0.29,1,2008
soccer,hungary,otp-bank-liga,1.4,40,25,1.3488,0.625,-6.25,-0.1563,-0.448,2008
soccer,hungary,otp-bank-liga,1.4,30,15,1.3517,0.5,-9.85,-0.3283,-0.9336,2009
soccer,hungary,otp-bank-liga,1.1,5,5,1.1,1,0.5,0.1,1,2007
soccer,hungary,otp-bank-liga,1.2,15,15,1.1633,1,2.45,0.1633,1,2007
soccer,hungary,otp-bank-liga,1.4,30,25,1.3667,0.8333,4.25,0.1417,0.3864,2013
soccer,hungary,otp-bank-liga,1.5,25,20,1.444,0.8,3.85,0.154,0.3468,2005
soccer,hungary,otp-bank-liga,1.5,15,15,1.46,1,6.9,0.46,1,2007
soccer,hungary,otp-bank-liga,1.5,25,20,1.446,0.8,4.05,0.162,0.3632,2006
soccer,hungary,otp-bank-liga,1.4,5,0,1.37,0,-5,-1,-2.7027,2006
soccer,hungary,otp-bank-liga,1.5,25,15,1.448,0.6,-3.25,-0.13,-0.2902,2008
soccer,hungary,otp-bank-liga,1.1,5,5,1.09,1,0.45,0.09,1,2005
soccer,hungary,otp-bank-liga,1.2,15,10,1.1867,0.6667,-3.2,-0.2133,-1.1429,2005
soccer,hungary,otp-bank-liga,1.3,20,15,1.2625,0.75,-1.1,-0.055,-0.2095,2005
soccer,hungary,otp-bank-liga,1.5,25,20,1.454,0.8,3.9,0.156,0.3436,2012
soccer,hungary,otp-bank-liga,1.5,25,20,1.448,0.8,3.7,0.148,0.3304,2013
soccer,hungary,otp-bank-liga,1.2,1,1,1.2,1,0.2,0.2,1,2004
soccer,hungary,otp-bank-liga,1.3,5,3,1.26,0.6,-1.25,-0.25,-0.9615,2004
soccer,hungary,otp-bank-liga,1.4,5,3,1.382,0.6,-0.89,-0.178,-0.466,2004
soccer,hungary,otp-bank-liga,1.5,5,3,1.47,0.6,-0.6,-0.12,-0.2553,2004
soccer,hungary,otp-bank-liga,1.3,1,0,1.25,0,-1,-1,-4,2003
soccer,hungary,otp-bank-liga,1.4,3,2,1.3567,0.6667,-0.33,-0.11,-0.3084,2003
soccer,hungary,otp-bank-liga,1.5,2,1,1.45,0.5,-0.55,-0.275,-0.6111,2003
soccer,hungary,super-cup,1.5,1,0,1.46,0,-1,-1,-2.1739,2014
soccer,iceland,division-2,1.2,4,2,1.135,0.5,-1.7,-0.425,-3.1481,2017
soccer,iceland,division-2,1.4,16,10,1.3488,0.625,-2.62,-0.1638,-0.4695,2017
soccer,iceland,division-2,1.5,10,8,1.442,0.8,1.52,0.152,0.3439,2017
soccer,iceland,division-2,1.1,2,0,1.1,0,-2,-1,-10,2016
soccer,iceland,division-2,1.2,6,4,1.1533,0.6667,-1.48,-0.2467,-1.6087,2016
soccer,iceland,division-2,1.3,12,10,1.2567,0.8333,0.48,0.04,0.1558,2016
soccer,iceland,division-2,1.4,6,4,1.3433,0.6667,-0.68,-0.1133,-0.3301,2016
soccer,iceland,division-2,1.5,8,6,1.465,0.75,0.72,0.09,0.1935,2016
soccer,iceland,division-2,1.2,6,6,1.16,1,0.96,0.16,1,2015
soccer,iceland,division-2,1.3,10,10,1.268,1,2.68,0.268,1,2015
soccer,iceland,division-2,1.4,8,4,1.3375,0.5,-2.72,-0.34,-1.0074,2015
soccer,iceland,division-2,1.5,10,4,1.462,0.4,-4,-0.4,-0.8658,2015
soccer,iceland,division-2,1.2,6,6,1.195,1,1.17,0.195,1,2014
soccer,iceland,division-2,1.3,12,9,1.2675,0.75,-0.66,-0.055,-0.2056,2014
soccer,iceland,division-2,1.4,6,3,1.365,0.5,-2.01,-0.335,-0.9178,2014
soccer,iceland,division-2,1.5,3,3,1.48,1,1.44,0.48,1,2014
soccer,iceland,division-2,1.1,3,3,1.1,1,0.3,0.1,1,2013
soccer,iceland,division-2,1.2,9,9,1.18,1,1.62,0.18,1,2013
soccer,iceland,division-2,1.3,9,3,1.2667,0.3333,-5.31,-0.59,-2.2125,2013
soccer,iceland,division-2,1.4,12,6,1.3725,0.5,-3.9,-0.325,-0.8725,2013
soccer,iceland,division-2,1.5,15,6,1.466,0.4,-6.33,-0.422,-0.9056,2013
soccer,iceland,division-2,1.1,6,6,1.09,1,0.54,0.09,1,2012
soccer,iceland,division-2,1.2,6,6,1.16,1,0.96,0.16,1,2012
soccer,iceland,division-2,1.3,21,18,1.2643,0.8571,1.65,0.0786,0.2973,2012
soccer,iceland,division-2,1.4,12,6,1.395,0.5,-3.6,-0.3,-0.7595,2012
soccer,iceland,division-2,1.5,6,3,1.475,0.5,-1.59,-0.265,-0.5579,2012
soccer,iceland,division-2,1.1,9,6,1.1,0.6667,-2.4,-0.2667,-2.6667,2011
soccer,iceland,division-2,1.2,12,12,1.1575,1,1.89,0.1575,1,2011
soccer,iceland,division-2,1.3,6,6,1.22,1,1.32,0.22,1,2011
soccer,iceland,division-2,1.4,6,6,1.375,1,2.25,0.375,1,2011
soccer,iceland,division-2,1.5,9,9,1.4933,1,4.44,0.4933,1,2011
soccer,iceland,fotbolti-net-cup,1.3,3,2,1.2467,0.6667,-0.47,-0.1567,-0.6351,2017
soccer,iceland,fotbolti-net-cup,1.5,4,2,1.4775,0.5,-1.03,-0.2575,-0.5393,2017
soccer,iceland,fotbolti-net-cup,1.3,1,0,1.24,0,-1,-1,-4.1667,2016
soccer,iceland,fotbolti-net-cup,1.4,2,1,1.375,0.5,-0.61,-0.305,-0.8133,2016
soccer,iceland,icelandic-cup,1.1,9,9,1.0567,1,0.51,0.0567,1,2017
soccer,iceland,icelandic-cup,1.2,6,3,1.1667,0.5,-2.5,-0.4167,-2.5,2017
soccer,iceland,icelandic-cup,1.3,4,4,1.2325,1,0.93,0.2325,1,2017
soccer,iceland,icelandic-cup,1.4,3,2,1.3467,0.6667,-0.32,-0.1067,-0.3077,2017
soccer,iceland,icelandic-cup,1.5,2,1,1.425,0.5,-0.57,-0.285,-0.6706,2017
soccer,iceland,icelandic-cup,1.1,9,8,1.0589,0.8889,-0.57,-0.0633,-1.0755,2016
soccer,iceland,icelandic-cup,1.2,2,0,1.155,0,-2,-1,-6.4516,2016
soccer,iceland,icelandic-cup,1.3,7,6,1.2514,0.8571,0.49,0.07,0.2784,2016
soccer,iceland,icelandic-cup,1.4,2,1,1.365,0.5,-0.63,-0.315,-0.863,2016
soccer,iceland,icelandic-cup,1.5,5,3,1.436,0.6,-0.68,-0.136,-0.3119,2016
soccer,iceland,icelandic-cup,1.1,6,6,1.0633,1,0.38,0.0633,1,2015
soccer,iceland,icelandic-cup,1.2,9,8,1.1556,0.8889,0.25,0.0278,0.1786,2015
soccer,iceland,icelandic-cup,1.3,6,5,1.2283,0.8333,0.16,0.0267,0.1168,2015
soccer,iceland,icelandic-cup,1.4,6,4,1.3617,0.6667,-0.6,-0.1,-0.2765,2015
soccer,iceland,icelandic-cup,1.5,5,2,1.462,0.4,-2.04,-0.408,-0.8831,2015
soccer,iceland,icelandic-cup,1.1,5,5,1.074,1,0.37,0.074,1,2014
soccer,iceland,icelandic-cup,1.2,6,6,1.1517,1,0.91,0.1517,1,2014
soccer,iceland,icelandic-cup,1.3,3,2,1.2467,0.6667,-0.47,-0.1567,-0.6351,2014
soccer,iceland,icelandic-cup,1.4,5,5,1.338,1,1.69,0.338,1,2014
soccer,iceland,icelandic-cup,1.5,4,4,1.455,1,1.82,0.455,1,2014
soccer,iceland,icelandic-cup,1.1,5,4,1.078,0.8,-0.66,-0.132,-1.6923,2013
soccer,iceland,icelandic-cup,1.2,2,2,1.18,1,0.36,0.18,1,2013
soccer,iceland,icelandic-cup,1.3,8,6,1.2563,0.75,-0.47,-0.0588,-0.2293,2013
soccer,iceland,icelandic-cup,1.4,6,6,1.3467,1,2.08,0.3467,1,2013
soccer,iceland,icelandic-cup,1.5,6,3,1.48,0.5,-1.61,-0.2683,-0.559,2013
soccer,iceland,icelandic-cup,1.1,2,2,1.07,1,0.14,0.07,1,2012
soccer,iceland,icelandic-cup,1.2,3,2,1.1767,0.6667,-0.63,-0.21,-1.1887,2012
soccer,iceland,icelandic-cup,1.3,7,7,1.2643,1,1.85,0.2643,1,2012
soccer,iceland,icelandic-cup,1.4,5,4,1.33,0.8,0.33,0.066,0.2,2012
soccer,iceland,icelandic-cup,1.5,2,1,1.465,0.5,-0.5,-0.25,-0.5376,2012
soccer,iceland,icelandic-cup,1.2,5,5,1.128,1,0.64,0.128,1,2011
soccer,iceland,icelandic-cup,1.3,5,4,1.244,0.8,-0.01,-0.002,-0.0082,2011
soccer,iceland,icelandic-cup,1.4,6,6,1.3567,1,2.14,0.3567,1,2011
soccer,iceland,icelandic-cup,1.5,1,1,1.43,1,0.43,0.43,1,2011
soccer,iceland,icelandic-cup,1.1,2,2,1.09,1,0.18,0.09,1,2010
soccer,iceland,icelandic-cup,1.3,5,5,1.234,1,1.17,0.234,1,2010
soccer,iceland,icelandic-cup,1.4,2,2,1.35,1,0.7,0.35,1,2010
soccer,iceland,icelandic-cup,1.5,2,1,1.44,0.5,-0.59,-0.295,-0.6705,2010
soccer,iceland,icelandic-cup,1.1,2,2,1.05,1,0.1,0.05,1,2009
soccer,iceland,icelandic-cup,1.2,3,2,1.15,0.6667,-0.7,-0.2333,-1.5556,2009
soccer,iceland,icelandic-cup,1.3,5,3,1.262,0.6,-1.23,-0.246,-0.9389,2009
soccer,iceland,icelandic-cup,1.4,5,2,1.35,0.4,-2.27,-0.454,-1.2971,2009
soccer,iceland,icelandic-cup,1.3,2,2,1.265,1,0.53,0.265,1,2008
soccer,iceland,icelandic-cup,1.4,5,5,1.346,1,1.73,0.346,1,2008
soccer,iceland,icelandic-cup,1.3,1,0,1.3,0,-1,-1,-3.3333,2007
soccer,iceland,icelandic-cup,1.4,3,2,1.3667,0.6667,-0.25,-0.0833,-0.2273,2007
soccer,iceland,icelandic-cup,1.5,2,1,1.475,0.5,-0.5,-0.25,-0.5263,2007
soccer,iceland,icelandic-cup,1.1,1,1,1.08,1,0.08,0.08,1,2005
soccer,iceland,icelandic-cup,1.5,1,0,1.48,0,-1,-1,-2.0833,2005
soccer,iceland,inkasso-deildin,1.2,2,2,1.2,1,0.4,0.2,1,2017
soccer,iceland,inkasso-deildin,1.3,4,2,1.255,0.5,-1.56,-0.39,-1.5294,2017
soccer,iceland,inkasso-deildin,1.4,4,4,1.35,1,1.4,0.35,1,2017
soccer,iceland,inkasso-deildin,1.5,12,10,1.4483,0.8333,2.46,0.205,0.4572,2017
soccer,iceland,inkasso-deildin,1.2,3,3,1.16,1,0.48,0.16,1,2016
soccer,iceland,inkasso-deildin,1.3,6,6,1.265,1,1.59,0.265,1,2016
soccer,iceland,inkasso-deildin,1.4,3,0,1.36,0,-3,-1,-2.7778,2016
soccer,iceland,inkasso-deildin,1.5,6,6,1.42,1,2.52,0.42,1,2016
soccer,iceland,inkasso-deildin,1.3,15,15,1.262,1,3.93,0.262,1,2015
soccer,iceland,inkasso-deildin,1.4,15,12,1.36,0.8,1.29,0.086,0.2389,2015
soccer,iceland,inkasso-deildin,1.5,18,9,1.4383,0.5,-4.95,-0.275,-0.6274,2015
soccer,iceland,inkasso-deildin,1.1,3,3,1.06,1,0.18,0.06,1,2014
soccer,iceland,inkasso-deildin,1.2,12,12,1.1375,1,1.65,0.1375,1,2014
soccer,iceland,inkasso-deildin,1.3,9,6,1.2733,0.6667,-1.32,-0.1467,-0.5366,2014
soccer,iceland,inkasso-deildin,1.4,3,3,1.35,1,1.05,0.35,1,2014
soccer,iceland,inkasso-deildin,1.5,9,9,1.4333,1,3.9,0.4333,1,2014
soccer,iceland,inkasso-deildin,1.1,6,6,1.055,1,0.33,0.055,1,2013
soccer,iceland,inkasso-deildin,1.2,3,3,1.2,1,0.6,0.2,1,2013
soccer,iceland,inkasso-deildin,1.3,12,12,1.2475,1,2.97,0.2475,1,2013
soccer,iceland,inkasso-deildin,1.4,18,15,1.3517,0.8333,2.13,0.1183,0.3365,2013
soccer,iceland,inkasso-deildin,1.5,6,6,1.43,1,2.58,0.43,1,2013
soccer,iceland,inkasso-deildin,1.3,3,3,1.27,1,0.81,0.27,1,2012
soccer,iceland,inkasso-deildin,1.4,6,6,1.37,1,2.22,0.37,1,2012
soccer,iceland,inkasso-deildin,1.5,21,18,1.4486,0.8571,5.19,0.2471,0.551,2012
soccer,iceland,inkasso-deildin,1.3,9,3,1.2867,0.3333,-5.19,-0.5767,-2.0116,2011
soccer,iceland,inkasso-deildin,1.4,9,3,1.3833,0.3333,-4.89,-0.5433,-1.4174,2011
soccer,iceland,inkasso-deildin,1.5,15,6,1.468,0.4,-6.3,-0.42,-0.8974,2011
soccer,iceland,inkasso-deildin,1.3,9,9,1.2433,1,2.19,0.2433,1,2010
soccer,iceland,inkasso-deildin,1.4,6,6,1.34,1,2.04,0.34,1,2010
soccer,iceland,inkasso-deildin,1.5,15,9,1.458,0.6,-1.98,-0.132,-0.2882,2010
soccer,iceland,league-cup,1.1,2,2,1.07,1,0.14,0.07,1,2017
soccer,iceland,league-cup,1.2,10,10,1.17,1,1.7,0.17,1,2017
soccer,iceland,league-cup,1.3,8,6,1.25,0.75,-0.58,-0.0725,-0.29,2017
soccer,iceland,league-cup,1.4,8,8,1.3725,1,2.98,0.3725,1,2017
soccer,iceland,league-cup,1.5,18,14,1.4522,0.7778,2.2,0.1222,0.2703,2017
soccer,iceland,league-cup,1.1,8,6,1.0575,0.75,-1.62,-0.2025,-3.5217,2016
soccer,iceland,league-cup,1.2,12,12,1.18,1,2.16,0.18,1,2016
soccer,iceland,league-cup,1.3,12,6,1.2633,0.5,-4.48,-0.3733,-1.4177,2016
soccer,iceland,league-cup,1.4,4,0,1.395,0,-4,-1,-2.5316,2016
soccer,iceland,league-cup,1.5,14,10,1.4486,0.7143,0.4,0.0286,0.0637,2016
soccer,iceland,league-cup,1.1,2,2,1.04,1,0.08,0.04,1,2015
soccer,iceland,league-cup,1.2,4,4,1.17,1,0.68,0.17,1,2015
soccer,iceland,league-cup,1.3,10,6,1.262,0.6,-2.42,-0.242,-0.9237,2015
soccer,iceland,league-cup,1.4,16,10,1.37,0.625,-2.34,-0.1463,-0.3953,2015
soccer,iceland,league-cup,1.5,10,8,1.484,0.8,1.86,0.186,0.3843,2015
soccer,iceland,league-cup,1.2,8,8,1.16,1,1.28,0.16,1,2014
soccer,iceland,league-cup,1.3,8,6,1.2725,0.75,-0.4,-0.05,-0.1835,2014
soccer,iceland,league-cup,1.4,4,4,1.33,1,1.32,0.33,1,2014
soccer,iceland,league-cup,1.5,10,6,1.45,0.6,-1.44,-0.144,-0.32,2014
soccer,iceland,league-cup,1.1,2,2,1.09,1,0.18,0.09,1,2013
soccer,iceland,league-cup,1.2,2,2,1.2,1,0.4,0.2,1,2013
soccer,iceland,league-cup,1.3,20,20,1.258,1,5.16,0.258,1,2013
soccer,iceland,league-cup,1.4,6,2,1.3533,0.3333,-3.3,-0.55,-1.5566,2013
soccer,iceland,league-cup,1.5,6,4,1.4467,0.6667,-0.2,-0.0333,-0.0746,2013
soccer,iceland,league-cup,1.1,2,0,1.05,0,-2,-1,-20,2012
soccer,iceland,league-cup,1.2,6,6,1.17,1,1.02,0.17,1,2012
soccer,iceland,league-cup,1.3,4,2,1.245,0.5,-1.46,-0.365,-1.4898,2012
soccer,iceland,league-cup,1.4,8,8,1.3825,1,3.06,0.3825,1,2012
soccer,iceland,league-cup,1.5,10,8,1.476,0.8,1.82,0.182,0.3824,2012
soccer,iceland,league-cup,1.3,10,10,1.248,1,2.48,0.248,1,2011
soccer,iceland,league-cup,1.4,2,2,1.31,1,0.62,0.31,1,2011
soccer,iceland,league-cup,1.5,14,12,1.4486,0.8571,3.38,0.2414,0.5382,2011
soccer,iceland,league-cup,1.5,1,1,1.44,1,0.44,0.44,1,2010
soccer,iceland,pepsideild,1.3,6,4,1.25,0.6667,-0.96,-0.16,-0.64,2017
soccer,iceland,pepsideild,1.4,6,4,1.3833,0.6667,-0.5,-0.0833,-0.2174,2017
soccer,iceland,pepsideild,1.5,6,2,1.46,0.3333,-3.18,-0.53,-1.1522,2017
soccer,iceland,pepsideild,1.3,3,3,1.24,1,0.72,0.24,1,2016
soccer,iceland,pepsideild,1.4,15,12,1.358,0.8,1.29,0.086,0.2402,2016
soccer,iceland,pepsideild,1.5,9,6,1.47,0.6667,-0.12,-0.0133,-0.0284,2016
soccer,iceland,pepsideild,1.3,3,3,1.29,1,0.87,0.29,1,2015
soccer,iceland,pepsideild,1.4,9,9,1.3567,1,3.21,0.3567,1,2015
soccer,iceland,pepsideild,1.5,21,18,1.4429,0.8571,5.01,0.2386,0.5387,2015
soccer,iceland,pepsideild,1.2,3,3,1.18,1,0.54,0.18,1,2014
soccer,iceland,pepsideild,1.3,12,12,1.2775,1,3.33,0.2775,1,2014
soccer,iceland,pepsideild,1.4,3,3,1.4,1,1.2,0.4,1,2014
soccer,iceland,pepsideild,1.5,18,12,1.4433,0.6667,-0.87,-0.0483,-0.109,2014
soccer,iceland,pepsideild,1.3,3,0,1.29,0,-3,-1,-3.4483,2013
soccer,iceland,pepsideild,1.4,12,9,1.355,0.75,0.15,0.0125,0.0352,2013
soccer,iceland,pepsideild,1.5,9,6,1.43,0.6667,-0.48,-0.0533,-0.124,2013
soccer,iceland,pepsideild,1.4,12,12,1.36,1,4.32,0.36,1,2012
soccer,iceland,pepsideild,1.5,15,3,1.458,0.2,-10.74,-0.716,-1.5633,2012
soccer,iceland,pepsideild,1.3,12,9,1.265,0.75,-0.69,-0.0575,-0.217,2011
soccer,iceland,pepsideild,1.4,9,3,1.35,0.3333,-5.01,-0.5567,-1.5905,2011
soccer,iceland,pepsideild,1.5,18,12,1.4583,0.6667,-0.42,-0.0233,-0.0509,2011
soccer,iceland,pepsideild,1.2,6,3,1.19,0.5,-2.4,-0.4,-2.1053,2010
soccer,iceland,pepsideild,1.3,6,6,1.26,1,1.56,0.26,1,2010
soccer,iceland,pepsideild,1.4,3,3,1.39,1,1.17,0.39,1,2010
soccer,iceland,pepsideild,1.5,9,9,1.4433,1,3.99,0.4433,1,2010
soccer,iceland,pepsideild,1.3,15,6,1.256,0.4,-7.47,-0.498,-1.9453,2009
soccer,iceland,pepsideild,1.4,15,12,1.374,0.8,1.41,0.094,0.2513,2009
soccer,iceland,pepsideild,1.5,6,0,1.465,0,-6,-1,-2.1505,2009
soccer,iceland,pepsideild,1.2,3,0,1.2,0,-3,-1,-5,2008
soccer,iceland,pepsideild,1.3,9,3,1.27,0.3333,-5.22,-0.58,-2.1481,2008
soccer,iceland,pepsideild,1.4,9,9,1.4,1,3.6,0.4,1,2008
soccer,iceland,pepsideild,1.5,15,12,1.462,0.8,2.52,0.168,0.3636,2008
soccer,iceland,pepsideild,1.3,6,4,1.23,0.6667,-1.08,-0.18,-0.7826,2007
soccer,iceland,pepsideild,1.4,4,2,1.36,0.5,-1.36,-0.34,-0.9444,2007
soccer,iceland,pepsideild,1.5,2,0,1.46,0,-2,-1,-2.1739,2007
soccer,iceland,pepsideild,1.3,4,4,1.255,1,1.02,0.255,1,2006
soccer,iceland,pepsideild,1.4,6,0,1.34,0,-6,-1,-2.9412,2006
soccer,iceland,pepsideild,1.5,4,2,1.455,0.5,-1.12,-0.28,-0.6154,2006
soccer,iceland,pepsideild,1.2,2,2,1.2,1,0.4,0.2,1,2005
soccer,iceland,pepsideild,1.3,4,2,1.265,0.5,-1.44,-0.36,-1.3585,2005
soccer,iceland,pepsideild,1.4,10,8,1.368,0.8,0.92,0.092,0.25,2005
soccer,iceland,pepsideild,1.5,6,2,1.4633,0.3333,-3.04,-0.5067,-1.0935,2005
soccer,iceland,pepsideild,1.4,6,2,1.37,0.3333,-3.28,-0.5467,-1.4775,2004
soccer,iceland,pepsideild,1.5,6,2,1.4833,0.3333,-3,-0.5,-1.0345,2004
soccer,iceland,reykjavik-cup,1.3,2,2,1.22,1,0.44,0.22,1,2017
soccer,iceland,reykjavik-cup,1.4,1,0,1.34,0,-1,-1,-2.9412,2017
soccer,iceland,reykjavik-cup,1.5,3,3,1.44,1,1.32,0.44,1,2017
soccer,iceland,reykjavik-cup,1.2,3,1,1.15,0.3333,-1.88,-0.6267,-4.1778,2016
soccer,iceland,reykjavik-cup,1.3,1,1,1.3,1,0.3,0.3,1,2016
soccer,iceland,reykjavik-cup,1.4,3,2,1.3733,0.6667,-0.25,-0.0833,-0.2232,2016
soccer,iceland,reykjavik-cup,1.5,1,0,1.41,0,-1,-1,-2.439,2016
soccer,iceland,reykjavik-cup,1.2,2,2,1.14,1,0.28,0.14,1,2015
soccer,iceland,reykjavik-cup,1.4,2,2,1.36,1,0.72,0.36,1,2015
soccer,iceland,reykjavik-cup,1.5,1,0,1.43,0,-1,-1,-2.3256,2015
soccer,iceland,reykjavik-cup,1.1,1,1,1.06,1,0.06,0.06,1,2014
soccer,iceland,reykjavik-cup,1.2,1,1,1.17,1,0.17,0.17,1,2014
soccer,iceland,reykjavik-cup,1.3,4,2,1.2475,0.5,-1.51,-0.3775,-1.5253,2014
soccer,iceland,reykjavik-cup,1.4,2,2,1.35,1,0.7,0.35,1,2014
soccer,iceland,reykjavik-cup,1.5,2,1,1.445,0.5,-0.56,-0.28,-0.6292,2014
soccer,iceland,super-cup,1.5,1,1,1.47,1,0.47,0.47,1,2014
soccer,india,federation-cup,1.5,2,1,1.465,0.5,-0.51,-0.255,-0.5484,2017
soccer,india,federation-cup,1.4,1,1,1.36,1,0.36,0.36,1,2016
soccer,india,i-league,1.2,2,2,1.2,1,0.4,0.2,1,2017
soccer,india,i-league,1.3,2,2,1.28,1,0.56,0.28,1,2017
soccer,india,i-league,1.4,6,0,1.3567,0,-6,-1,-2.8037,2017
soccer,india,i-league,1.5,6,6,1.4433,1,2.66,0.4433,1,2017
soccer,india,i-league,1.3,4,2,1.26,0.5,-1.44,-0.36,-1.3846,2015
soccer,india,i-league,1.4,4,4,1.4,1,1.6,0.4,1,2015
soccer,india,i-league,1.5,10,6,1.48,0.6,-1.14,-0.114,-0.2375,2015
soccer,india,i-league,1.4,3,3,1.39,1,1.17,0.39,1,2014
soccer,india,i-league,1.5,15,6,1.468,0.4,-6.3,-0.42,-0.8974,2014
soccer,india,i-league,1.2,8,8,1.18,1,1.44,0.18,1,2012
soccer,india,i-league,1.3,16,8,1.2725,0.5,-5.84,-0.365,-1.3394,2012
soccer,india,i-league,1.4,16,8,1.36,0.5,-5.36,-0.335,-0.9306,2012
soccer,india,i-league,1.5,4,4,1.45,1,1.8,0.45,1,2012
soccer,india,i-league,1.2,12,4,1.1533,0.3333,-7.52,-0.6267,-4.087,2011
soccer,india,i-league,1.3,12,8,1.2867,0.6667,-1.76,-0.1467,-0.5116,2011
soccer,india,i-league,1.4,36,32,1.3633,0.8889,7.72,0.2144,0.5902,2011
soccer,india,i-league,1.5,12,8,1.4933,0.6667,-0.04,-0.0033,-0.0068,2011
soccer,india,i-league,1.1,4,0,1.1,0,-4,-1,-10,2010
soccer,india,i-league,1.2,4,0,1.15,0,-4,-1,-6.6667,2010
soccer,india,i-league,1.3,4,0,1.3,0,-4,-1,-3.3333,2010
soccer,india,i-league,1.4,16,12,1.3425,0.75,-0.04,-0.0025,-0.0073,2010
soccer,india,i-league,1.5,20,8,1.458,0.4,-8.4,-0.42,-0.917,2010
soccer,india,i-league,1.4,12,4,1.3533,0.3333,-6.76,-0.5633,-1.5943,2009
soccer,india,i-league,1.5,12,8,1.4833,0.6667,-0.2,-0.0167,-0.0345,2009
soccer,india,isl,1.2,2,0,1.19,0,-2,-1,-5.2632,2015
soccer,india,isl,1.4,2,2,1.37,1,0.74,0.37,1,2015
soccer,india,isl,1.5,2,0,1.43,0,-2,-1,-2.3256,2015
soccer,india,isl,1.5,6,2,1.47,0.3333,-3.18,-0.53,-1.1277,2014
soccer,indonesia,liga-1,1.2,4,4,1.16,1,0.64,0.16,1,2017
soccer,indonesia,liga-1,1.3,12,12,1.2367,1,2.84,0.2367,1,2017
soccer,indonesia,liga-1,1.4,16,8,1.355,0.5,-5.16,-0.3225,-0.9085,2017
soccer,indonesia,liga-1,1.3,72,54,1.2458,0.75,-4.5,-0.0625,-0.2542,2011
soccer,indonesia,liga-1,1.2,18,18,1.1933,1,3.48,0.1933,1,2016
